0
-1181
0
-1424
0
-673
0
-1282
0
-835
0
-994
0
-1475
0
-105
0
-164
0
-1115
0
-819
0
-701
0
-1026
0
-1118
0
-899
0
-457
-1068
0
0
-720
0
-1254
0
-1036
0
-1184
0
-1272
0
-1257
0
-233
0
-847
0
-995
0
-955
0
-1338
0
-1190
0
-1391
0
-1236
0
-1420
0
-593
0
-785
0
-1553
0
-1114
0
-1475
0
-1325
0
-1119
0
-50
0
-1105
0
-1382
0
-930
0
-1321
0
-1180
0
-1485
0
-1343
0
-1566
0
-1304
0
-1080
0
-1457
0
-1327
0
-1414
0
-1396
0
-865
0
-1267
0
-1139
0
-1130
0
-1072
0
-1069
0
-715
0
-956
0
-1584
0
-1119
0
-1472
0
-1447
0
-1303
0
-1413
0
-1002
0
-1083
0
-415
0
-847
0
-761
0
-1205
0
-952
0
-1243
0
-1418
0
-1315
0
-801
0
-640
0
-1389
0
-1189
0
-1230
-1118
0
0
-967
0
-342
0
-1652
0
-970
0
-1526
0
-1527
0
-1112
0
-1250
0
-1130
-1430
0
0
-1367
0
-715
-809
0
0
-1099
0
-1092
0
-55
